Début	Fin	Speaker	Text
5655.136	5656.045	 spk2 	 Chabal hein présent
5656.045	5656.548	  	 
5656.548	5658.363	 spk1 	 ouais Chabal très présent depuis sa rentrée
5658.363	5658.664	 spk2 	 oh
5658.664	5659.804	  	 
5659.804	5661.673	 spk1 	 mais y'a encore un en-avant 
5661.673	5662.47	  	 
5662.47	5663.936	 spk1 	 donc mêlée pour l'Argentine 
5663.936	5667.402	  	 
5667.402	5669.355	 spk1 	 hou oui ça souffre Jo Maso
5669.355	5669.643	  	 
5669.643	5670.563	 spk1 	 Bernard Laporte
5670.563	5671.943	  	 
5671.943	5673.105	 spk1 	 on souffre tous 
5673.105	5673.59	  	 
5673.59	5675.205	 spk1 	 parce que le temps qui passe 
5675.205	5677.241	  	 
5677.241	5679.918	 spk3 	 Jean-Baptiste Elissalde Thierry va faire sa rentrée également
5679.918	5680.353	  	 
5680.353	5681.102	 spk1 	 voilà c'est fait
5681.102	5681.367	  	 
5681.367	5682.142	 spk1 	 à la place
5682.142	5682.532	  	 
5682.532	5683.588	 spk1 	 de Pierre Mignoni
5683.588	5686.114	  	 
5686.114	5687.262	 spk1 	 on va retrouver une euh
5687.262	5688.16	  	 
5688.16	5691.873	 spk1 	 charnière demi de mêlée demi d'ouverture cent pour cent Toulouse
5691.873	5692.562	  	 
5692.562	5693.609	 spk1 	 entre euh Elissalde
5693.609	5694.148	  	 
5694.148	5694.975	 spk1 	 et Michalak
5694.975	5695.256	  	 
5695.256	5700.406	 spk3 	 croyez-moi Thierry cette équipe d'Argentine est est au bord de la rupture on le sent les crochets terribles de Michalak
5700.406	5700.855	  	 
5700.855	5706.274	 spk3 	 peut-être qu'Elissalde fera la différence ou un Chabal ou un Szarzweski en tout cas ces joueurs rentrés pour être impact player
5706.274	5706.604	  	 
5706.604	5709.777	 spk3 	 mais vraiment cette équipe d'Argentine résiste miraculeusement là
5709.777	5711.105	  	 
5711.105	5714.129	 spk1 	 mais elle résiste avec ses cinq points d'avance encore
5714.129	5714.399	  	 
5714.399	5716.279	 spk2 	 et comme elle sait avoir les blessures qu'il faut
5716.279	5716.872	  	 
5716.872	5719.321	 spk2 	 quand il faut c'est-à-dire en numéro un deux trois quatre cinq
5719.321	5719.591	  	 
5719.591	5722.98	 spk2 	 quand le numéro un à cinq est blessé on arrête le jeu quand c'est le nôtre de numéro un on arrête pas le jeu
5722.98	5723.307	  	 
5723.307	5727.459	 spk2 	 là comme par hasard c'est un pilier ça permet de souffler de récupérer c'est bien vu c'est pratique
5727.459	5728.657	 spk1 	 introduction Pichot
5728.657	5729.789	  	 
5729.789	5730.981	 spk1 	 la mêlée s'est écroulée
5730.981	5733.789	  	 
5733.789	5734.897	 spk1 	 vous avez entendu Monsieur Spreadbury
5734.897	5735.227	  	 
5735.227	5737.766	 spk1 	 pas de péna(lité) pas de pénalité vous inquiétez pas relaxez-vous 
5737.766	5739.467	  	 
5739.467	5741.735	 spk1 	 les commandements avant de rentrer en mêlée quatre commandements 
5741.735	5745.174	 spk1 	 et la mêlée française qui a passé la marche avant même si Leguizamon 
5745.174	5745.557	  	 
5745.557	5746.695	 spk1 	 s'est saisi du ballon 
5746.695	5751.3	  	 
5751.3	5751.983	 spk1 	 Pichot
5751.983	5753.025	  	 
5753.025	5754.684	 spk1 	 Hernandez
5754.684	5755.187	  	 
5755.187	5756.983	 spk1 	 ne dépassera pas le grand Rougerie
5756.983	5757.732	  	 
5757.732	5758.445	 spk1 	 Heymans
5758.445	5759.696	  	 
5759.696	5760.589	 spk1 	 au pied
5760.589	5761.631	  	 
5761.631	5763.811	 spk1 	 encore un coup de pied un peu approximatif
5763.811	5764.613	  	 
5764.613	5766.26	 spk1 	 qui est facile pour un Hernandez
5766.26	5769.164	  	 
5769.164	5770.092	 spk1 	 à la relance
5770.092	5774.703	  	 
5774.703	5780.482	 spk1 	 ouais mais l'avantage n'est pas profitable pour l'Argentine on va revenir au premier en-avant en-avant français
5780.482	5780.805	  	 
5780.805	5786.628	 spk2 	 j'avais peur j'avais peur Thierry parce qu'ils se retrouvaient qui Hernandez un mètre quatre-vingt sept 
5786.628	5786.628	 spk2 	 six 
5786.628	5787.165	 spk1 	 ouais
5787.165	5787.511	  	 
5787.511	5789.28	 spk2 	 face à Elissalde un mètre soixante-quinze
5789.28	5789.539	 spk1 	 ouais
5789.539	5791.165	 spk2 	 coup de pied dans les airs je me suis dit
5791.165	5791.458	  	 
5791.458	5792.566	 spk2 	 y'a plus personne derrière
5792.566	5792.566	 spk1 	 
5792.566	5792.566	 Event desc pi type pronounce extent instantaneous 	 
5792.566	5792.566	 spk2 	 
5792.566	5794.213	 Event desc pi type pronounce extent instantaneous 	 
5794.213	5794.596	  	 
5794.596	5798.908	 spk2 	 hou la la la la la la heureusement heureusement que la différence est pas fait par la taille
5798.908	5800.878	  	 
5800.878	5804.052	 spk1 	 oui encore l'expérience de cette première ligne argentine
5804.052	5805.636	  	 
5805.636	5807.184	 spk1 	 ces secondes de gagnées
5807.184	5810.208	  	 
5810.208	5811.166	 spk1 	  introduction Pichot
5811.166	5813.591	  	 
5813.591	5815.717	 spk1 	 la bonne défense d'Elissalde sur Leguizamon
5815.717	5816.196	  	 
5816.196	5817.334	 spk1 	 et ça joue quand même
5817.334	5817.717	  	 
5817.717	5818.885	 spk1 	 avec Sinnilosa
5818.885	5820.645	  	 
5820.645	5822.921	 spk1 	 jusqu'au petit ailier Aguila
5822.921	5825.071	  	 
5825.071	5827.221	 spk1 	 le seul amateur de cette équipe d'Argentine
5827.221	5832.814	  	 
5832.814	5834.814	 spk1 	 et il garde le ballon sur le petit tas
5834.814	5836.371	  	 
5836.371	5836.371	 spk2 	 
5836.371	5837.313	 Event desc pi type pronounce extent instantaneous 	 
5837.313	5837.313	 spk2 	 voilà
5837.313	5838.401	 spk1 	 ouais bien sûr
5838.401	5839.263	  	 
5839.263	5839.862	 spk2 	 pas de risques
5839.862	5840.281	  	 
5840.281	5845.73	 spk1 	 en attendant une éventuelle faute française pour bénéficier d'une pénalité c'est Roncero qui est parti à la charge
5845.73	5845.97	  	 
5845.97	5847.132	 spk2 	 ou un drop éventuel
5847.132	5849.97	  	 
5849.97	5851.497	 spk1 	 ça fait tourner le chrono
5851.497	5852.186	  	 
5852.186	5854.755	 spk1 	 ça met les Français sous pression ça les énerve
5854.755	5857.114	  	 
5857.114	5858.851	 spk1 	 départ de leguizamon
5858.851	5859.055	  	 
5859.055	5860.845	 spk2 	 on se rapproche du milieu peut-être un drop
5860.845	5861.175	  	 
5861.175	5861.708	 spk2 	 on va voir
5861.708	5862.78	  	 
5862.78	5864.693	 spk1 	 et Pichot toujours à la manoeuvre 
5864.693	5867.055	 spk1 	 ah c'est vraiment Napoléon hein dans cette équipe d'Argentine
5867.055	5867.415	  	 
5867.415	5869.026	 spk1 	 voilà ballon sorti pour Contepomi
5869.026	5869.289	  	 
5869.289	5869.289	 spk1 	 oh le drop est m
5869.289	5871.588	 Event desc pi type pronounce extent instantaneous 	  est n'est pas bien ajusté
5871.588	5875.81	  	 
5875.81	5883.678	 spk2 	 ouais comme le ballon est rentré tout seul dans un but si on l'aplatit on le renvoie aux vingt-deux mètres par contre si on rentre avec le ballon dans l'enbut$ c'est-à-dire la zone derrière les poteaux ben là y'a mêlée à cinq
5883.678	5884.333	  	 
5884.333	5884.633	 spk2 	 allez
5884.633	5884.956	  	 
5884.956	5888.709	 spk1 	 alors c'est pas Elissalde qui va se charger de ce renvoi il va aller derrière ses avants derrière les
5888.709	5888.709	 spk1 	 
5888.709	5889.088	 Event desc pi type pronounce extent instantaneous 	 
5889.088	5890.735	  	 
5890.735	5893.723	 spk1 	 Traille pour un dégagement très lointain sans doute voilà qui est fait 
5893.723	5894.262	  	 
5894.262	5896.412	 spk1 	 pour aller tout de suite dans le camp argentin
5896.412	5897.604	  	 
5897.604	5899.903	 spk1 	 ballon* récupéré par Borgès pour
5899.903	5900.891	  	 
5900.891	5902.299	 spk1 	 Hernandez
5902.299	5902.299	 spk2 	 
5902.299	5903.55	 Event desc pi type pronounce extent instantaneous 	 
5903.55	5904.539	  	 
5904.539	5905.88	 spk1 	 ouais alors Harinordiquy
5905.88	5906.27	 spk2 	 bien
5906.27	5906.27	 spk1 	 et quelle belle prise de balle
5906.27	5907.402	 spk2 	 c'est bien
5907.402	5907.965	 spk2 	 ah ça c'est beau
5907.965	5908.169	  	 
5908.169	5908.582	 spk1 	 superbe
5908.582	5910.947	  	 
5910.947	5911.786	 spk1 	 Elissalde
5911.786	5912.648	 spk2 	 et y'a des gros là-bas ils vont
5912.648	5914.014	 spk1 	 avec Michalak
5914.014	5914.727	  	 
5914.727	5915.26	 spk1 	 ouais
5915.26	5916.272	  	 
5916.272	5916.272	 spk1 	 
5916.272	5916.835	 Event desc pi type pronounce extent instantaneous 	 
5916.835	5917.937	  	 
5917.937	5920.081	 spk1 	 Elissalde encore pour Dominici
5920.081	5920.584	  	 
5920.584	5920.847	 spk2 	 allez
5920.847	5921.327	  	 
5921.327	5922.728	 spk1 	 qui essaie de s'échapper
5922.728	5923.117	  	 
5923.117	5924.824	 spk1 	 qui est repris in extremis
5924.824	5925.483	  	 
5925.483	5925.483	 spk1 	 les ballons qui bougent toujours
5925.483	5925.483	 spk2 	 
5925.483	5927.004	 Event desc pi type pronounce extent instantaneous 	 
5927.004	5927.297	  	 
5927.297	5928.345	 spk1 	 Chabal
5928.345	5928.705	  	 
5928.705	5929.891	 spk1 	 bien plaqué Chabal 
5929.891	5930.783	  	 
5930.783	5932.49	 spk1 	 il fallait la reprendre cette balle
5932.49	5934.131	  	 
5934.131	5935.616	 spk1 	 euh regardez Ledesma
5935.616	5936.341	  	 
5936.341	5936.994	 spk1 	 malin
5936.994	5937.647	  	 
5937.647	5938.569	 spk1 	 dans les bons coups
5938.569	5939.078	  	 
5939.078	5941.503	 spk1 	 et la France qui vient de reculer de quarante mètres
5941.503	5941.952	  	 
5941.952	5941.952	 spk2 	 
5941.952	5942.192	 Event desc pi type pronounce extent instantaneous 	 
5942.192	5942.508	  	 
5942.508	5943.024	 spk2 	 et voilà
5943.024	5945.12	 spk1 	 et qui vient prendre une pénalité
5945.12	5945.779	  	 
5945.779	5946.492	 spk1 	 hé ben
5946.492	5947.714	  	 
5947.714	5949.055	 spk1 	 ballon tenu au sol 
5949.055	5949.924	  	 
5949.924	5953.78	 spk2 	 qu'est-ce qu'on peut donner de ballon aujourd'hui à ces Argentins qui sont à l'agonie mais
5953.78	5954.319	  	 
5954.319	5959.469	 spk2 	 comme l'a dit Fabien Landreau ils n'ont que une seule leur courage leur courage leur agressivité leur courage
5959.469	5959.469	 spk1 	 
5959.469	5959.943	 Event desc r type noise extent instantaneous 	 
5959.943	5961.463	 spk2 	 à revendre en tout cas aujourd'hui
5961.463	5961.673	  	 
5961.673	5964.092	 spk2 	 en cette fin de partie et derrière on leur donne les ballons
5964.092	5964.511	  	 
5964.511	5965.14	 spk2 	 écartons
5965.14	5965.35	  	 
5965.35	5970.015	 spk2 	 écartons tout ce qui est près c'est pour eux tout ce qui est loin avec leur fatigue c'est pour nous 
5970.015	5970.638	  	 
5970.638	5971.321	 spk2 	 c'est pour nous
5971.321	5971.465	  	 
5971.465	5974.543	 spk1 	 alors cette pénalité elle est encore plus grave que vous pouvez le penser
5974.543	5974.543	 spk2 	 
5974.543	5974.986	 Event desc rire type noise extent instantaneous 	 
5974.986	5985.645	 spk1 	 car pour le moment à dix-sept douze cinq points d'écart les Français marquent quand même le point du bonus défensif on marque ce point quand l'écart n'est pas supérieur à sept points 
5985.645	5985.968	  	 
5985.968	5985.968	 spk2 	 
5985.968	5986.388	 Event desc pi type pronounce extent instantaneous 	 
5986.388	5988.419	 spk1 	 donc entre dix-sept et douze y'a cinq points d'écart
5988.419	5988.739	  	 
5988.739	5990.111	 spk1 	  pour le moment tout va bien mais
5990.111	5990.735	  	 
5990.735	5993.31	 spk1 	 si cette pénalité est transformée
5993.31	5993.73	  	 
5993.73	5995.257	 spk1 	 ça ferait vingt à douze
5995.257	5995.519	  	 
5995.519	5996.419	 spk1 	 huit points d'écart
5996.419	5996.763	  	 
5996.763	5999.031	 spk1 	 les Français ne prendraient même pas le point
5999.031	5999.35	  	 
5999.35	5999.915	 spk1 	  du bonus
5999.915	6000.298	  	 
6000.298	6000.897	 spk1 	 défensif
6000.897	6001.196	  	 
6001.196	6003.082	 spk1 	 et ça ça pourrait être capital
6003.082	6003.452	  	 
6003.452	6005.747	 spk1 	 dans la qualification dans la course à la qualification
6005.747	6006.047	  	 
6006.047	6006.879	 spk1 	 pour les quarts de finale
6006.879	6007.538	  	 
6007.538	6008.715	 spk1 	 donc moment important hein
6008.715	6009.069	  	 
6009.069	6011.46	 spk1 	 que cette pénalité de Felippe Contepomi
6011.46	6014.334	  	 
6014.334	6017.803	 spk1 	 s'il la passe c'est le zéro pointé pour le quinze de France
6017.803	6018.152	  	 
6018.152	6019.304	 spk1 	 dans ce match d'ouverture
6019.304	6022.149	  	 
6022.149	6023.341	 spk1 	 pénalité difficile
6023.341	6030.431	  	 
6030.431	6033.329	 spk1 	 c'est parti pour Contepomi
6033.329	6033.808	  	 
6033.808	6034.886	 spk1 	 ça ne passe pas 
6034.886	6035.036	  	 
6035.036	6035.449	 spk2 	 allez allez
6035.449	6035.629	  	 
6035.629	6037.479	 spk1 	 un petit ouf de soulagement quand même hein
6037.479	6037.809	  	 
6037.809	6042.025	 spk2 	 allez faut pas faire n'importe quoi parce qu'il reste encore pratiquement cinq sept minutes
6042.025	6043.037	  	 
6043.037	6044.318	 spk2 	 faut marquer cet essai
6044.318	6044.588	  	 
6044.588	6046.947	 spk2 	 marquer cet essai transformé et c'est la partie gagnée
6046.947	6047.157	  	 
6047.157	6049.935	 spk1 	 il ne faut pas se précipiter non plus euh Thierry
6049.935	6052.241	  	 
6052.241	6054.51	 spk1 	 pas confondre vitesse et précipitation
6054.51	6058.133	  	 
6058.133	6059.9	 spk1 	 ah la charge de Szarsweski pour euh
6059.9	6060.134	  	 
6060.134	6061.415	 spk1 	 gêner la sortie de balle
6061.415	6062.134	  	 
6062.134	6064.08	 spk1 	 Contepomi toujours dans les airs 
6064.08	6065.188	  	 
6065.188	6066.739	 spk1 	 quand c'est pas lui c'est Hernandez
6066.739	6067.152	  	 
6067.152	6069.338	 spk1 	 et les Français toujours en difficulté
6069.338	6069.781	  	 
6069.781	6070.919	 spk1 	 sur ces actions-là
6070.919	6071.871	  	 
6071.871	6073.248	 spk1 	 Elissalde a récupéré
6073.248	6073.488	  	 
6073.488	6076.775	 spk1 	 y'a peut-être une relance à jouer avec Heymans qui a les appuis
6076.775	6077.075	  	 
6077.075	6077.075	 spk1 	 
6077.075	6078.287	 Event desc pi type pronounce extent instantaneous 	 
6078.287	6079.105	 spk1 	 il est passé
6079.105	6079.105	 spk2 	 
6079.105	6079.548	 Event desc pi type pronounce extent instantaneous 	 
6079.548	6079.728	  	 
6079.728	6081.129	 spk1 	 ah il a pas trouvé d'extérieur
6081.129	6081.578	  	 
6081.578	6082.626	 spk1 	 et le ballon est toujours français
6082.626	6087.087	  	 
6087.087	6088.465	 spk1 	 avec de Villiers
6088.465	6089.477	  	 
6089.477	6091.507	 spk1 	 avec maintenant Dominici
6091.507	6093.447	  	 
6093.447	6093.926	 spk1 	 Thion
6093.926	6094.106	  	 
6094.106	6097.932	 spk2 	 arrêtez de donner le ballon au contact faites des phases de jeu faites-les courir
6097.932	6099.819	  	 
6099.819	6100.627	 spk1 	 Elissalde
6100.627	6101.25	  	 
6101.25	6101.783	 spk1 	 allez un
6101.783	6102.136	  	 
6102.136	6104.322	 spk1 	 sortie qui est pas limpide encore Michalak
6104.322	6104.825	  	 
6104.825	6106.101	 spk1 	 qui écarte jusqu'à Traille
6106.101	6107.263	  	 
6107.263	6109.113	 spk1 	 allez les Français ont reculé sur ce coup-là
6109.113	6114.203	  	 
6114.203	6117.527	 spk1 	 Michalak a sorti le ballon pour euh Elissalde qui a voulu prendre l'intervalle 
6117.527	6117.842	  	 
6117.842	6118.934	 spk1 	 qui attend le soutien
6118.934	6120.605	  	 
6120.605	6120.605	 spk1 	 hé oui elle plonge 
6120.605	6120.605	 spk2 	 
6120.605	6121.946	 Event desc pi type pronounce extent instantaneous 	 
6121.946	6123.413	 spk1 	 côté français on plonge
6123.413	6124.431	  	 
6124.431	6127.725	 spk1 	 c'est là où je disais pas confondre vitesse et précipitation
6127.725	6128.438	  	 
6128.438	6132.773	 spk1 	 la discipline a été la marque de fabrique de l'équipe de France ces derniers mois
6132.773	6133.462	  	 
6133.462	6135.402	 spk1 	 hé ben là les Français pèchent un petit peu
6135.402	6136.6	  	 
6136.6	6138.001	 spk1 	 et sont souvent sanctionnés
6138.001	6143.061	  	 
6143.061	6145.696	 spk1 	 et on va reparler du point de bonus défensif
6145.696	6146.888	  	 
6146.888	6147.546	 spk2 	 on va reparler
6147.546	6147.546	 spk2 	 
6147.546	6148.259	 Event desc pi type pronounce extent instantaneous 	 
6148.259	6148.259	 spk1 	 qui pourrait
6148.259	6148.259	 spk2 	 
6148.259	6148.822	 Event desc pi type pronounce extent instantaneous 	 
6148.822	6149.804	 spk1 	 échapper à l'équipe de 
6149.804	6149.804	 spk1 	 France
6149.804	6149.804	 spk2 	 
6149.804	6150.427	 Event desc pi type pronounce extent instantaneous 	 
6150.427	6150.99	 spk2 	 crucial
6150.99	6152.391	  	 
6152.391	6153.455	 spk2 	 alors que là regardez les appuis
6153.455	6153.455	 spk2 	 
6153.455	6153.739	 Event desc bb type noise extent instantaneous 	 
6153.739	6154.002	  	 
6154.002	6154.002	 spk1 	 ça c'est formidable
6154.002	6155.194	 spk2 	 voilà vivacité
6155.194	6160.218	 spk2 	 bien c'est pas étonnant depuis le début vous avez vu le numéro deux argentin y'a le un y'a le quatre qui sont au milieu
6160.218	6160.871	  	 
6160.871	6165.087	 spk2 	 la différence se fait sur la qualité un trois-quart face à un avant sur les appuis il doit faire la différence
6165.087	6165.41	  	 
6165.41	6166.368	 spk2 	 nous on l'a pas fait ça
6166.368	6167.297	  	 
6167.297	6169.417	 spk2 	 il faut attendre la dernière minute de jeu pour qu'Heymans
6169.417	6170.13	  	 
6170.13	6171.172	 spk2 	 tente ces choses-là
6171.172	6171.705	  	 
6171.705	6172.687	 spk2 	 et pourtant y'a eu la place
6172.687	6173.106	  	 
6173.106	6174.004	 spk2 	 aujourd'hui pour le faire
6174.004	6176.609	  	 
6176.609	6176.609	 spk1 	 hou qu'elle nous fait peur
6176.609	6176.609	 spk2 	 
6176.609	6177.927	 Event desc pi type pronounce extent instantaneous 	 
6177.927	6180.256	 spk1 	 cette pénalité de Contepomi 
6180.256	6180.825	  	 
6180.825	6183.67	 spk1 	 j'avoue que j'ai le palpitant qui a légèrement accéléré
6183.67	6183.963	  	 
6183.963	6186.269	 spk1 	 comme celui de Bernard Laporte et de Jean Dunia$
6186.269	6188.479	  	 
6188.479	6188.782	 spk2 	 allez 
6188.782	6188.782	 spk2 	 
6188.782	6189.177	 Event desc pi type pronounce extent instantaneous 	 
6189.177	6190.389	 spk2 	 ça veut pas dire euh faire hein
6190.389	6191.138	 spk1 	 non non non
6191.138	6191.611	  	 
6191.611	6194.725	 spk1 	 et pas de bonus défensif dans une poule où y'a également l'Irlande
6194.725	6195.168	  	 
6195.168	6196.665	 spk1 	 attention Contepomi
6196.665	6197.414	 spk2 	 non non non
6197.414	6197.648	  	 
6197.648	6197.648	 spk1 	 
6197.648	6197.847	 Event desc pi type pronounce extent instantaneous 	 
6197.847	6198.72	 spk1 	 non ça passe pas 
6198.72	6198.924	  	 
6198.924	6199.247	 spk2 	 allez
6199.247	6199.457	  	 
6199.457	6202.026	 spk1 	 toujours cinq points d'écart et la relance de Heymans
6202.026	6202.763	  	 
6202.763	6202.763	 spk1 	 avec Jauzion
6202.763	6203.589	 spk2 	 allez
6203.589	6205.769	 spk1 	 avec Dominici là il peut y avoir le feu
6205.769	6207.29	  	 
6207.29	6209.853	 spk2 	 et à droite y'a du nombre y'a du nombre français à droite
6209.853	6209.853	 spk1 	 Elissalde 
6209.853	6210.675	 spk2 	 non pas à gauche
6210.675	6212.602	 spk1 	 choisit l'autre côté oh il est encore contré
6212.602	6212.895	  	 
6212.895	6213.59	 spk1 	 Michalak
6213.59	6215.476	  	 
6215.476	6217.123	 spk1 	 et Michalak qui va être un peu seul
6217.123	6217.416	  	 
6217.416	6218.704	 spk1 	 contact contact
6218.704	6218.704	 spk1 	 c'est contact
6218.704	6219.666	 spk2 	 oui mais on revient à la faute
